R_m,Z_m,Br_T,Bz_T,Bp_T,Btor_T,Btotal_T
4.396986663090998,-1.9803101122190698,-0.1554926349775631,-0.04155247418887473,0.16094895974650716,4.730512415377215,4.733249653217276
4.396986663090998,-1.8760832669280125,-0.15077206155043596,-0.03860975087839986,0.1556371658925353,4.730512415377215,4.7330720086900255
4.396986663090998,-1.7718564216369543,-0.14536479248659773,-0.03570356527964611,0.14968522795636705,4.730512415377215,4.73288003011975
4.396986663090998,-1.6676295763458961,-0.13932593235037272,-0.03285569965557179,0.14314751980093046,4.730512415377215,4.73267777526245
4.396986663090998,-1.5634027310548388,-0.13271301118936069,-0.03008681864746851,0.13608071132703942,4.730512415377215,4.732469299639803
4.396986663090998,-1.4591758857637807,-0.12558483192681852,-0.027416281404394293,0.12854260965194456,4.730512415377215,4.7322585426553045
4.396986663090998,-1.3549490404727225,-0.11800037913656139,-0.024861995579296952,0.1205910788597449,4.730512415377215,4.732049230548911
4.396986663090998,-1.2507221951816652,-0.11001780653666136,-0.022440313227812154,0.1122830593317646,4.730512415377215,4.731844798537973
4.396986663090998,-1.146495349890607,-0.1016935162145361,-0.02016596751620553,0.10367370682068223,4.730512415377215,4.731648333247508
4.396986663090998,-1.0422685045995488,-0.09308133831703402,-0.018052048172477506,0.09481567373652731,4.730512415377215,4.731462535413769
4.396986663090998,-0.9380416593084915,-0.08423181585927862,-0.01611001282212352,0.08575856409758972,4.730512415377215,4.731289701905186
4.396986663090998,-0.8338148140174333,-0.07519159554683202,-0.014349730752164676,0.07654861731957012,4.730512415377215,4.731131725375178
4.396986663090998,-0.7295879687263751,-0.06600292215559302,-0.012779555244927686,0.06722873467004589,4.730512415377215,4.730990109353782
4.396986663090998,-0.6253611234353178,-0.05670323112762255,-0.011406420407351629,0.057839111739564526,4.730512415377215,4.730865996293364
4.396986663090998,-0.5211342781442596,-0.047324831646220714,-0.010235958376346855,0.04841915462113562,4.730512415377215,4.73076020598933
4.396986663090998,-0.4169074328532023,-0.0378946705635382,-0.009272632870501337,0.039012661758334184,4.730512415377215,4.7306732818717725
4.396986663090998,-0.3126805875621441,-0.02843416625292028,-0.008519885185822989,0.02968316448895428,4.730512415377215,4.730605542876309
4.396986663090998,-0.20845374227108593,-0.01895910121254471,-0.007980288154172975,0.020570185167157532,4.730512415377215,4.730557138916703
4.396986663090998,-0.10422689698002863,-0.009479565622355737,-0.007655696549381182,0.012184902709695949,4.730512415377215,4.730528108350274
4.396986663090998,-5.1688970437169246e-08,-4.62978727835945e-09,-0.007547339600694072,0.007547339600695492,4.730512415377215,4.730518436109622
4.396986663090998,0.10422679360208775,0.009479556362383878,-0.0076556963357648465,0.01218489537144476,4.730512415377215,4.730528108331372
4.396986663090998,0.20845363889314505,0.018959091953937728,-0.007980287727816043,0.020570176468290145,4.730512415377215,4.730557138878877
4.396986663090998,0.31268048418420324,0.02843415700281795,-0.00851988454824459,0.029683155445072176,4.730512415377215,4.730605542819561
4.396986663090998,0.41690732947526143,0.03789466133468613,-0.009272632023840549,0.039012652592718036,4.730512415377215,4.730673281796186
4.396986663090998,0.5211341747663187,0.0473248224569209,-0.0102359573235591,0.04841914541696092,4.730512415377215,4.730760205895125
4.396986663090998,0.6253610200573769,0.056703222001625815,-0.011406419152296203,0.057839102545281004,4.730512415377215,4.730865996180955
4.396986663090998,0.7295878653484342,0.06600291312200697,-0.012779553792555829,0.06722872552509104,4.730512415377215,4.730990109223829
4.396986663090998,0.8338147106394924,0.07519158663993597,-0.014349729108654488,0.07654860826248093,4.730512415377215,4.731131725228637
4.396986663090998,0.9380415559305506,0.08423180711819213,-0.016110010994965413,0.0857585551688823,4.730512415377215,4.731289701743345
4.396986663090998,1.042268401221608,0.09308132978540933,-0.0180520461706581,0.09481566497983179,4.730512415377215,4.73146253523829
4.396986663090998,1.146495246512666,0.10169350794009964,-0.020165965350186287,0.10367369828296868,4.730512415377215,4.73164833306044
4.396986663090998,1.2507220918037243,0.11001779857065938,-0.02244031090964817,0.11228305106317629,4.730512415377215,4.731844798341767
4.396986663090998,1.3549489370947825,0.1180003715331438,-0.024861993122685395,0.12059107091319998,4.730512415377215,4.7320492303464015
4.396986663090998,1.4591757823858398,0.12558482474223046,-0.027416278824609022,0.12854260208244364,4.730512415377215,4.732258542449694
4.396986663090998,1.563402627676897,0.1327130044811001,-0.030086815961358787,0.13608070419090712,4.730512415377215,4.732469299434606
4.396986663090998,1.6676294729679562,0.1393259261762696,-0.032855696881478914,0.14314751315493732,4.730512415377215,4.732677775061432
4.396986663090998,1.7718563182590135,0.14536478690375657,-0.0357035624372354,0.14968522185668204,4.730512415377215,4.732880029926838
4.396986663090998,1.8760831635500708,0.15077205661414086,-0.03860974798853069,0.15563716039363976,4.730512415377215,4.733072008509206
4.396986663090998,1.9803100088411298,0.1554926307401047,-0.04155247127341141,0.16094895490001243,4.730512415377215,4.733249653052476
4.396986663090998,2.084536854132187,0.1594750226638605,-0.04450906085831086,0.16556974165628102,4.730512415377215,4.733409030644838
4.396986663090998,2.1887636994232444,0.16267257068097501,-0.047456222552154696,0.16945341044333231,4.730512415377215,4.733546468595069
4.396986663090998,2.2929905447143035,0.16504463082727464,-0.050370339814151656,0.1725598484523688,4.730512415377215,4.733658692104436
4.396986663090998,2.397217390005361,0.16655772447431952,-0.053227802861529144,0.1748561539652784,4.730512415377215,4.733742957387685
4.396986663090998,2.501444235296418,0.16718660820330983,-0.05600535994528758,0.1763177878296125,4.730512415377215,4.733797172919759
4.396986663090998,2.605671080587477,0.16691523341937844,-0.05868048317919593,0.17692963079594523,4.730512415377215,4.733820001467268
4.396986663090998,2.7098979258785345,0.1657375647564872,-0.0612317405489498,0.17668691638620188,4.730512415377215,4.733810936070435
4.396986663090998,2.814124771169592,0.1636582297068772,-0.06363916570773102,0.17559601237717512,4.730512415377215,4.733770344197186
4.396986663090998,2.918351616460649,0.16069297687719877,-0.06588461852467695,0.17367502922354194,4.730512415377215,4.733699475865972
4.396986663090998,3.022578461751708,0.15686892623204104,-0.06795213244230992,0.1709542404289837,4.730512415377215,4.733600433534566
