R_m,Z_m,Br_T,Bz_T,Bp_T,Bt_T,Btotal_T
2.9429707482672685,-5.1688970437169246e-08,5.054018587436819e-09,0.41244761431896104,0.41244761431896104,7.067688325562328,7.079712656728903
3.03990514258885,-5.1688970437169246e-08,4.792180047779946e-09,0.38795058230582413,0.38795058230582413,6.8423187646856185,6.853308086747623
3.136839536910432,-5.1688970437169246e-08,4.574573544398607e-09,0.36176951581223576,0.36176951581223576,6.630877912386475,6.640739346755438
3.2337739312320144,-5.1688970437169246e-08,4.403504366300342e-09,0.3342467133382584,0.3342467133382584,6.432113203434584,6.440791964283192
3.330708325553596,-5.1688970437169246e-08,4.28036405745728e-09,0.30571000077019816,0.3057100007701982,6.244917887411483,6.252396182671314
3.4276427198751778,-5.1688970437169246e-08,4.205857823647476e-09,0.27646724245855847,0.2764672424585585,6.068310410356148,6.074604956092983
3.5245771141967603,-5.1688970437169246e-08,4.179968050869466e-09,0.24680185888069156,0.24680185888069162,5.901417198738253,5.906575667094312
3.621511508518342,-5.1688970437169246e-08,4.202001039062274e-09,0.21696933210007718,0.21696933210007724,5.74345820828548,5.7475549480969566
3.7184459028399237,-5.1688970437169246e-08,4.270576008589392e-09,0.187194658276278,0.18719465827627804,5.593734733135212,5.596866096733995
3.8153802971615063,-5.1688970437169246e-08,4.383611036392033e-09,0.15767068276682625,0.15767068276682633,5.451619073326554,5.453898657369976
3.912314691483088,-5.1688970437169246e-08,4.5385000369829155e-09,0.128557231731448,0.1285572317314481,5.3165457383273775,5.318099806280196
4.00924908580467,-5.1688970437169246e-08,4.732169485504529e-09,0.09998093660444188,0.09998093660444199,5.188003926631905,5.188967231582057
4.106183480126252,-5.1688970437169246e-08,4.961238913587594e-09,0.07203563543539752,0.07203563543539769,5.065531070560068,5.066043244938007
4.203117874447834,-5.1688970437169246e-08,5.222274760955441e-09,0.04478323129090691,0.044783231290907215,4.948707274295159,4.948909902641861
4.300052268769416,-5.1688970437169246e-08,5.5113623583006245e-09,0.01825493370885437,0.0182549337088552,4.837150504208295,4.83718495025436
4.396986663090998,-5.1688970437169246e-08,5.817875309249675e-09,-0.007546522698159309,0.007546522698161552,4.730512415377215,4.73051843480636
4.49392105741258,-5.1688970437169246e-08,6.0918182744850516e-09,-0.03263498045243045,0.03263498045243102,4.62847471823989,4.628589770041731
4.5908554517341615,-5.1688970437169246e-08,6.313937656838328e-09,-0.057015217135198054,0.0570152171351984,4.530746005549566,4.531104733041195
4.687789846055744,-5.1688970437169246e-08,6.483592679062949e-09,-0.08066599630662563,0.08066599630662588,4.437058973004282,4.437792168734128
4.784724240377326,-5.1688970437169246e-08,6.6018806512344704e-09,-0.10353899965862631,0.10353899965862652,4.347167977722307,4.348400826854002
4.8816586346989075,-5.1688970437169246e-08,6.6699112280579616e-09,-0.12556053527973213,0.1255605352797323,4.260846887603584,4.2626965230498035
4.97859302902049,-5.1688970437169246e-08,6.68875942056806e-09,-0.1466336945858789,0.14663369458587905,4.177887181931856,4.1804596332626405
5.075527423342072,-5.1688970437169246e-08,6.6596661817096164e-09,-0.16664089511493008,0.16664089511493022,4.098096269629427,4.101482929755448
5.172461817663653,-5.1688970437169246e-08,6.5842205562334515e-09,-0.18544688940302068,0.1854468894030208,4.02129599661214,4.025569778448522
5.269396211985236,-5.1688970437169246e-08,6.464511618501633e-09,-0.2029023133040424,0.20290231330404251,3.9473213178941493,3.952532724146093
5.366330606306818,-5.1688970437169246e-08,6.303092045064718e-09,-0.21884782692481533,0.21884782692481541,3.8760191136108264,3.8821924914184986
5.463265000628399,-5.1688970437169246e-08,6.103167446481301e-09,-0.23311887893915856,0.23311887893915864,3.80724713108508,3.814377423495664
5.560199394949982,-5.1688970437169246e-08,5.86848083016253e-09,-0.2455511041756338,0.2455511041756339,3.7408730375553576,3.7489233691648756
5.657133789271564,-5.1688970437169246e-08,5.603370496917415e-09,-0.25598635135484127,0.2559863513548413,3.6767735702920854,3.6856740088182476
